date,names,industries_present,thin_industries,thin_names,eliminated_industry,r2_weighted,r2_equal,cond_full,cond_style,industry_term,country,cap_weighted_return,style_term,cap_weighted_specific,identity_gap,market_excess,reclassified,with_cap,excluded_no_sic,excluded_no_exposure,excluded_no_return
2007-10-18,307,44,13,18,Banks,0.27726,0.255553,46.0035,2.92369,2.1684e-19,-0.00255376,-0.00262824,-3.3388e-05,-4.10935e-05,-7.44815e-05,-0.00260248,11,310,0,3,0
2007-10-19,307,44,13,18,Banks,0.368931,0.306108,45.7426,2.91594,-4.33681e-19,-0.026142,-0.0261489,7.34304e-06,-1.42209e-05,-6.87788e-06,-0.0260804,11,310,0,3,0
2007-10-22,307,44,13,18,Banks,0.427623,0.367296,45.7237,2.90102,4.33681e-19,0.00470612,0.00476409,-2.91841e-05,8.71548e-05,5.79707e-05,0.00470416,11,310,0,3,0
2007-10-23,307,44,13,18,Banks,0.366422,0.33142,45.5425,2.89028,0,0.0081184,0.00769143,-5.34516e-05,-0.000373515,-0.000426966,0.0078245,11,310,0,3,0
2007-10-24,307,44,13,18,Banks,0.207898,0.183717,45.6446,2.90335,2.1684e-19,-0.00245189,-0.00262181,1.9402e-05,-0.000189328,-0.000169926,-0.00248816,11,310,0,3,0
2007-10-25,307,44,13,18,Banks,0.179843,0.172338,45.6375,2.88738,-2.1684e-19,-0.00177169,-0.00228943,2.85435e-05,-0.000546284,-0.00051774,-0.00229056,11,310,0,3,0
2007-10-26,307,44,13,18,Banks,0.34481,0.291449,46.0794,2.91705,-2.1684e-19,0.0148988,0.0149596,-8.11255e-06,6.89378e-05,6.08252e-05,0.0149837,11,310,0,3,0
2007-10-29,308,44,13,18,Banks,0.166132,0.146513,46.5577,2.93343,-1.6263e-19,0.00368927,0.00377112,1.77416e-05,6.41054e-05,8.1847e-05,0.00379911,11,311,0,3,0
2007-10-30,308,44,13,18,Banks,0.371289,0.309682,46.5219,2.93835,0,-0.00621434,-0.00642137,2.29284e-06,-0.000209327,-0.000207034,-0.00640636,11,311,0,3,0
2007-10-31,308,44,13,18,Banks,0.356351,0.311107,46.4528,2.94161,-1.0842e-19,0.010955,0.0105905,6.37741e-07,-0.000365089,-0.000364451,0.0109008,11,311,0,3,0
2007-11-01,308,44,13,18,Banks,0.463031,0.34506,46.4953,2.95283,4.33681e-19,-0.0293033,-0.0296178,1.25437e-05,-0.000327043,-0.000314499,-0.0295525,11,311,0,3,0
2007-11-02,308,44,13,18,Banks,0.385794,0.338797,46.0283,2.88523,2.71051e-19,-0.00101217,-0.00113253,-9.34014e-06,-0.000111024,-0.000120364,-0.0010792,11,311,0,3,0
2007-11-05,308,44,13,18,Banks,0.362132,0.295119,45.8413,2.88099,5.42101e-20,-0.00700683,-0.00790375,3.4853e-05,-0.000931769,-0.000896916,-0.00790536,11,311,0,3,0
2007-11-06,308,44,13,18,Banks,0.267841,0.251103,45.7484,2.87208,-1.0842e-19,0.0109411,0.00996456,-2.03728e-05,-0.000956206,-0.000976579,0.0100889,11,311,0,3,0
2007-11-07,308,44,13,18,Banks,0.463809,0.414955,45.8205,2.86808,1.0842e-19,-0.0301644,-0.0301167,2.95121e-05,1.82041e-05,4.77162e-05,-0.0299917,11,311,0,3,0
2007-11-08,308,44,13,18,Banks,0.515331,0.410757,45.601,2.85108,-6.50521e-19,-0.000919577,-0.0012153,3.53445e-05,-0.000331066,-0.000295721,-0.00131529,11,311,0,3,0
2007-11-09,308,44,13,18,Banks,0.383656,0.28643,45.2419,2.89559,3.25261e-19,-0.0127134,-0.012676,4.5813e-06,3.28292e-05,3.74105e-05,-0.0126944,11,311,0,3,0
2007-11-12,308,44,13,18,Banks,0.625855,0.587507,45.5443,2.92121,-1.0842e-19,-0.00629439,-0.00627346,0.000103141,-8.22148e-05,2.09263e-05,-0.00636843,11,311,0,3,0
2007-11-13,308,44,13,18,Banks,0.604223,0.527032,45.619,2.97683,0,0.0313011,0.0317169,-5.22604e-05,0.000468048,0.000415788,0.0317376,11,311,0,3,0
2007-11-14,308,44,13,18,Banks,0.357725,0.35958,45.8348,2.95953,2.1684e-19,-0.00583062,-0.0055448,4.10645e-05,0.000244752,0.000285817,-0.00552529,11,311,0,3,0
2007-11-15,308,44,13,18,Banks,0.594466,0.501414,45.9268,2.98288,-3.25261e-19,-0.0147219,-0.0147656,2.05858e-05,-6.42524e-05,-4.36666e-05,-0.014744,11,311,0,3,0
2007-11-16,308,44,13,18,Banks,0.368218,0.343316,45.818,2.98257,2.1684e-19,0.0039347,0.00364957,5.72932e-06,-0.000290859,-0.000285129,0.00369685,11,311,0,3,0
2007-11-19,308,44,13,18,Banks,0.459125,0.447902,45.8966,2.96613,3.11708e-19,-0.0187412,-0.0193316,8.00295e-06,-0.000598415,-0.000590412,-0.0191971,11,311,0,3,0
2007-11-20,308,44,13,18,Banks,0.426843,0.397545,45.6938,2.94008,0,0.00456655,0.00434923,1.4161e-05,-0.000231477,-0.000217316,0.00411574,11,312,0,4,0
2007-11-21,308,44,13,18,Banks,0.26256,0.283467,45.5261,2.95547,0,-0.0169368,-0.0166256,-1.03732e-05,0.00032154,0.000311166,-0.0165644,11,312,0,4,0
2007-11-23,308,44,13,18,Banks,0.562738,0.542343,45.485,2.95033,3.25261e-19,0.0169662,0.016765,-5.55884e-05,-0.000145656,-0.000201244,0.0167042,11,312,0,4,0
2007-11-26,308,44,13,18,Banks,0.568769,0.567016,45.3298,2.92869,1.0842e-19,-0.0238837,-0.0235241,3.00019e-05,0.000329593,0.000359595,-0.0234784,11,312,0,4,0
2007-11-27,308,44,13,18,Banks,0.3047,0.293543,45.252,2.92608,0,0.0142417,0.0135092,9.41208e-06,-0.000741946,-0.000732534,0.0134499,11,312,0,4,0
2007-11-28,308,44,13,18,Banks,0.616216,0.556093,45.03,2.93573,-4.33681e-19,0.0303636,0.0304983,-7.77161e-05,0.000212381,0.000134665,0.0306334,11,312,0,4,0
2007-11-29,308,44,13,18,Banks,0.368046,0.32082,45.166,2.9034,0,-0.000314141,-0.000202818,-5.29565e-06,0.000116619,0.000111323,-2.06111e-05,11,312,0,4,0
2007-11-30,308,44,13,18,Banks,0.493901,0.476712,45.1313,2.90574,3.25261e-19,0.00972574,0.00955524,-4.80115e-05,-0.000122492,-0.000170503,0.00949316,11,312,0,4,0
2007-12-03,308,44,13,18,Banks,0.317335,0.283145,45.4813,2.92394,-2.1684e-19,-0.00637729,-0.00642081,-6.27208e-06,-3.72454e-05,-4.35174e-05,-0.00643561,11,312,0,4,0
2007-12-04,308,44,13,18,Banks,0.357038,0.30261,45.5056,2.92368,0,-0.0068038,-0.00681976,1.52069e-05,-3.11697e-05,-1.59628e-05,-0.00695536,11,312,0,4,0
2007-12-05,308,44,13,18,Banks,0.317413,0.23957,45.6273,2.94154,0,0.0173204,0.017739,8.16003e-05,0.000337021,0.000418621,0.0178408,11,312,0,4,0
2007-12-06,308,44,13,18,Banks,0.417704,0.484034,45.7624,2.94906,-1.0842e-19,0.0143639,0.0141607,-4.44504e-05,-0.000158811,-0.000203261,0.0140898,11,312,0,4,0
2007-12-07,308,44,13,18,Banks,0.220989,0.209324,45.9237,2.97601,-2.71051e-20,-0.00242842,-0.00199491,-9.44218e-06,0.000442953,0.000433511,-0.00182308,11,312,0,4,0
2007-12-10,308,44,13,18,Banks,0.389615,0.361035,45.973,2.99131,-5.42101e-20,0.00879526,0.00837004,-7.21968e-06,-0.000418008,-0.000425228,0.00853877,11,312,0,4,0
2007-12-11,308,44,13,18,Banks,0.623783,0.592378,46.0331,2.98389,0,-0.0266114,-0.0262317,0.000106154,0.000273605,0.000379759,-0.0262148,11,312,0,4,0
2007-12-12,308,44,13,18,Banks,0.496717,0.37831,46.0469,2.97304,4.33681e-19,0.00343061,0.0027785,3.40725e-05,-0.000686177,-0.000652105,0.0028168,11,312,0,4,0
2007-12-13,308,44,13,18,Banks,0.265978,0.218842,45.7369,2.94354,-2.1684e-19,0.00109232,0.000850833,0.00010838,-0.000349867,-0.000241487,0.00102927,11,312,0,4,0
2007-12-14,309,44,13,18,Banks,0.295251,0.316681,45.4883,2.9231,-2.71051e-20,-0.0143826,-0.0141202,-1.08437e-06,0.000263478,0.000262394,-0.0139931,11,313,0,4,0
2007-12-17,309,44,13,18,Banks,0.365125,0.295478,45.4997,2.94181,-1.0842e-19,-0.0147413,-0.0143836,7.77874e-05,0.000279971,0.000357759,-0.0146355,11,313,0,4,0
2007-12-18,309,44,13,18,Banks,0.327852,0.231499,45.5815,2.96592,0,0.00514969,0.004905,1.16158e-06,-0.000245848,-0.000244686,0.0049274,11,313,0,4,0
2007-12-19,309,44,13,18,Banks,0.216565,0.208332,45.7295,2.97774,2.1684e-19,-0.00182752,-0.00174282,2.26938e-05,6.20071e-05,8.47009e-05,-0.00150459,11,313,0,4,0
2007-12-20,310,44,13,18,Banks,0.267063,0.223324,45.9214,3.00621,-1.0842e-19,0.00376576,0.00380608,1.1997e-05,2.83166e-05,4.03136e-05,0.00373229,11,313,0,3,0
2007-12-21,311,44,13,18,Banks,0.254906,0.2386,45.8817,3.02058,4.33681e-19,0.0167012,0.0164589,-2.43528e-06,-0.000239843,-0.000242278,0.016611,11,314,0,3,0
2007-12-24,311,44,13,18,Banks,0.293482,0.239856,45.5699,3.02104,-1.6263e-19,0.00910552,0.00924276,-3.71828e-05,0.000174417,0.000137235,0.00924511,11,314,0,3,0
2007-12-26,311,44,13,18,Banks,0.376054,0.298146,45.6958,3.0003,-1.0842e-19,0.000154724,-0.000172938,-4.3005e-05,-0.000284657,-0.000327662,-0.000109173,11,314,0,3,0
2007-12-27,311,44,13,18,Banks,0.333416,0.248198,45.6843,3.01816,-2.1684e-19,-0.0148193,-0.014917,2.28718e-05,-0.000120564,-9.76921e-05,-0.0149135,11,314,0,3,0
2007-12-28,311,44,13,18,Banks,0.355604,0.326266,45.6909,3.01828,1.0842e-19,0.00102718,0.00111445,3.28971e-05,5.43669e-05,8.7264e-05,0.00103483,11,314,0,3,0
2007-12-31,311,44,13,18,Banks,0.525105,0.429086,45.6679,3.01077,3.25261e-19,-0.00659221,-0.00654938,-8.87248e-06,5.16973e-05,4.28248e-05,-0.00643584,11,314,0,3,0
2008-01-02,311,44,13,18,Banks,0.423224,0.375171,45.658,3.03056,-4.33681e-19,-0.0147702,-0.0146979,-1.45362e-05,8.68832e-05,7.2347e-05,-0.0146946,11,314,0,3,0
2008-01-03,311,44,13,18,Banks,0.402078,0.417257,45.6594,3.02932,0,-7.6845e-05,-7.38192e-05,2.15728e-05,-1.85471e-05,3.02574e-06,-9.91413e-05,11,314,0,3,0
2008-01-04,311,44,13,18,Banks,0.576911,0.560983,45.7565,3.03539,3.25261e-19,-0.0241149,-0.0237366,0.000134573,0.000243719,0.000378292,-0.0239483,11,314,0,3,0
2008-01-07,311,44,13,18,Banks,0.514288,0.463984,45.6241,3.03481,-7.58942e-19,0.00423284,0.00393164,2.08103e-05,-0.000322006,-0.000301195,0.00383041,11,314,0,3,0
2008-01-08,311,44,13,18,Banks,0.454765,0.365522,45.8647,3.02705,-4.33681e-19,-0.0192418,-0.0192567,4.85944e-05,-6.34665e-05,-1.48721e-05,-0.0192618,11,314,0,3,0
2008-01-09,311,44,13,18,Banks,0.197959,0.142762,45.7226,3.01931,0,0.0134099,0.0132868,-1.1303e-05,-0.000111858,-0.000123161,0.0132972,11,314,0,3,0
2008-01-10,311,44,13,18,Banks,0.395261,0.342323,45.7244,3.00679,1.6263e-19,0.00799124,0.00804371,3.85503e-06,4.86189e-05,5.24739e-05,0.00792751,11,314,0,3,0
2008-01-11,311,44,13,18,Banks,0.342094,0.310571,45.6451,3.03347,-1.6263e-19,-0.0132168,-0.0129517,1.14067e-05,0.000253657,0.000265064,-0.0131536,11,314,0,3,0
2008-01-14,311,44,13,18,Banks,0.464796,0.432114,45.4861,3.08341,1.0842e-19,0.0113531,0.0113423,-7.60203e-05,6.52178e-05,-1.08025e-05,0.0113277,11,314,0,3,0
2008-01-15,311,44,13,18,Banks,0.439761,0.318209,45.391,3.08636,1.0842e-19,-0.0265791,-0.0269882,8.34474e-05,-0.000492514,-0.000409066,-0.0270594,11,314,0,3,0
2008-01-16,311,44,13,18,Banks,0.483051,0.42,45.1751,3.05175,0,-0.00520308,-0.00593199,4.06197e-05,-0.00076953,-0.000728911,-0.00605314,11,314,0,3,0
2008-01-17,311,44,13,18,Banks,0.333118,0.275898,45.1631,3.10721,6.50521e-19,-0.0292656,-0.0291804,6.60306e-05,1.91333e-05,8.51639e-05,-0.029187,11,314,0,3,0
2008-01-18,311,44,13,18,Banks,0.423733,0.375563,45.2936,3.11691,0,-0.00665401,-0.00652507,-4.29454e-05,0.000171888,0.000128942,-0.00645978,11,314,0,3,0
2008-01-22,311,44,13,18,Banks,0.5267,0.433312,45.2043,3.124,-4.33681e-19,-0.00850073,-0.00907183,-2.07283e-05,-0.000550369,-0.000571098,-0.00896137,11,314,0,3,0
2008-01-23,311,44,13,18,Banks,0.532427,0.496683,45.1786,3.10751,-4.33681e-19,0.0268314,0.026481,2.35058e-06,-0.000352831,-0.00035048,0.0263039,11,314,0,3,0
2008-01-24,311,44,13,18,Banks,0.349128,0.346331,45.5084,3.1871,-2.1684e-19,0.00878515,0.00916772,-5.90698e-05,0.000441636,0.000382567,0.00923319,11,314,0,3,0
2008-01-25,311,44,13,18,Banks,0.399723,0.333047,45.9183,3.21039,-2.71051e-19,-0.0163248,-0.0164189,-8.8125e-06,-8.52948e-05,-9.41073e-05,-0.0163478,11,314,0,3,0
2008-01-28,311,44,13,18,Banks,0.475587,0.406169,45.8893,3.18404,0,0.018755,0.0188097,2.20454e-06,5.25084e-05,5.4713e-05,0.0187558,11,314,0,3,0
2008-01-29,311,44,13,18,Banks,0.272588,0.25469,45.7895,3.18742,2.1684e-19,0.00718867,0.00693496,-3.37897e-05,-0.000219928,-0.000253718,0.00703941,11,314,0,3,0
2008-01-30,311,44,13,18,Banks,0.300846,0.29266,45.6632,3.20541,2.1684e-19,-0.00378661,-0.0036172,5.10727e-05,0.000118336,0.000169409,-0.00368973,11,314,0,3,0
2008-01-31,311,44,13,18,Banks,0.388757,0.423069,45.3169,3.19678,-4.33681e-19,0.0169698,0.0166631,-1.66853e-05,-0.000290022,-0.000306707,0.0168509,11,314,0,3,0
2008-02-01,311,44,13,18,Banks,0.231706,0.126647,45.3624,3.2193,-4.33681e-19,0.0136339,0.0141991,-7.42806e-05,0.000639505,0.000565224,0.0142883,11,314,0,3,0
2008-02-04,311,44,13,18,Banks,0.554761,0.554833,45.4035,3.19763,4.33681e-19,-0.0119111,-0.0113981,1.42568e-05,0.000498815,0.000513072,-0.0113094,11,314,0,3,0
2008-02-05,311,44,13,18,Banks,0.390794,0.311498,45.5465,3.19714,-1.0842e-19,-0.0337257,-0.034184,2.5239e-05,-0.000483593,-0.000458354,-0.0342691,11,314,0,3,0
2008-02-06,311,44,13,18,Banks,0.26972,0.206915,45.3687,3.21141,1.6263e-19,-0.00754976,-0.00752703,7.8379e-05,-5.56443e-05,2.27347e-05,-0.00754482,11,314,0,3,0
2008-02-07,311,44,13,18,Banks,0.326198,0.298233,45.2809,3.21025,-2.1684e-19,0.00768112,0.00734184,-5.99317e-05,-0.000279346,-0.000339278,0.00719345,11,314,0,3,0
2008-02-08,311,44,13,18,Banks,0.528687,0.429061,45.3148,3.23608,-3.25261e-19,-0.00720056,-0.00717755,-3.78177e-05,6.08215e-05,2.30038e-05,-0.0070381,11,314,0,3,0
2008-02-11,311,44,13,18,Banks,0.539965,0.491256,45.1654,3.22831,-2.1684e-19,0.00360105,0.00369799,-4.40971e-05,0.000141044,9.69469e-05,0.00383878,11,314,0,3,0
2008-02-12,311,44,13,18,Banks,0.320031,0.273612,45.0924,3.21317,4.33681e-19,0.00861833,0.00873058,5.66742e-05,5.55788e-05,0.000112253,0.00851848,11,314,0,3,0
2008-02-13,311,44,13,18,Banks,0.394833,0.38353,45.1902,3.25925,-4.33681e-19,0.0130492,0.0128514,-4.89657e-05,-0.000148828,-0.000197793,0.0132428,11,314,0,3,0
2008-02-14,311,44,13,18,Banks,0.2807,0.221637,45.1951,3.24961,2.1684e-19,-0.0146064,-0.0146576,1.62705e-05,-6.75062e-05,-5.12356e-05,-0.0146891,11,314,0,3,0
2008-02-15,311,44,13,18,Banks,0.23798,0.220982,45.0812,3.28465,-5.42101e-20,0.000705033,0.000515187,1.17543e-06,-0.000191021,-0.000189846,0.000532099,11,314,0,3,0
2008-02-19,311,44,13,18,Banks,0.521216,0.439395,45.0803,3.26938,-8.67362e-19,-0.00162965,-0.00164937,-1.69786e-05,-2.73626e-06,-1.97149e-05,-0.00171843,11,314,0,3,0
2008-02-20,311,44,13,18,Banks,0.351341,0.272212,45.0123,3.32311,-2.1684e-19,0.00859922,0.00830282,-3.88151e-05,-0.000257581,-0.000296396,0.00833426,11,314,0,3,0
2008-02-21,311,44,13,18,Banks,0.33693,0.262288,44.9265,3.3311,-2.1684e-19,-0.0118859,-0.0117539,6.43057e-05,6.77007e-05,0.000132006,-0.0117943,11,314,0,3,0
2008-02-22,311,44,13,18,Banks,0.282288,0.25222,44.8257,3.30584,5.42101e-20,0.00745038,0.00708508,-2.63277e-05,-0.000338975,-0.000365303,0.00706799,11,314,0,3,0
2008-02-25,311,44,13,18,Banks,0.303605,0.212437,44.8166,3.22821,-2.1684e-19,0.012329,0.0120909,-2.31634e-05,-0.000214935,-0.000238098,0.012059,11,314,0,3,0
2008-02-26,311,44,13,18,Banks,0.325447,0.335686,44.7527,3.2139,0,0.00738537,0.00727708,-2.81446e-06,-0.000105473,-0.000108288,0.00720864,11,314,0,3,0
2008-02-27,311,44,13,18,Banks,0.406788,0.307714,44.972,3.22204,2.1684e-19,0.00117343,0.00127033,2.52205e-05,7.16787e-05,9.68991e-05,0.00119364,11,314,0,3,0
2008-02-28,311,44,13,18,Banks,0.450501,0.400318,45.0197,3.22818,4.33681e-19,-0.0102168,-0.0101965,-1.77982e-05,3.80825e-05,2.02843e-05,-0.0102298,11,314,0,3,0
2008-02-29,311,44,13,18,Banks,0.46008,0.391657,44.9214,3.21742,-1.0842e-19,-0.0284912,-0.0284542,7.32179e-05,-3.62889e-05,3.69289e-05,-0.0283923,11,314,0,3,0
2008-03-03,311,44,13,18,Banks,0.345736,0.281738,45.0345,3.2409,-4.33681e-19,-0.000625248,-0.000730162,9.93973e-06,-0.000114853,-0.000104913,-0.000701123,11,314,0,3,0
2008-03-04,311,44,13,18,Banks,0.380343,0.306975,44.7429,3.23845,0,-0.00395916,-0.00425796,-2.32873e-05,-0.000275519,-0.000298806,-0.00420413,11,314,0,3,0
2008-03-05,311,44,13,18,Banks,0.390007,0.352511,44.9586,3.19957,4.33681e-19,0.00480474,0.00480426,-2.64695e-05,2.59904e-05,-4.79081e-07,0.00489325,11,314,0,3,0
2008-03-06,311,44,13,18,Banks,0.458344,0.432864,44.7321,3.17361,-1.0842e-19,-0.0217799,-0.022033,7.82693e-05,-0.000331361,-0.000253092,-0.021993,11,314,0,3,0
2008-03-07,311,44,13,18,Banks,0.476925,0.427374,44.569,3.1885,0,-0.00740172,-0.00766999,-6.39071e-06,-0.000261876,-0.000268266,-0.00773629,11,314,0,3,0
2008-03-10,311,44,13,18,Banks,0.41541,0.340755,44.5924,3.18662,0,-0.0160368,-0.0163089,9.72338e-05,-0.000369344,-0.00027211,-0.0164284,11,314,0,3,0
2008-03-11,311,44,13,18,Banks,0.556112,0.532086,44.7119,3.1676,-4.33681e-19,0.0397246,0.0396459,-0.000108087,2.93825e-05,-7.87044e-05,0.0397332,11,314,0,3,0
2008-03-12,311,44,13,18,Banks,0.312658,0.290831,44.6429,3.03028,-2.1684e-19,-0.00892653,-0.00869658,4.51285e-05,0.000184825,0.000229953,-0.00854378,11,314,0,3,0
2008-03-13,311,44,13,18,Banks,0.428094,0.432626,44.6957,3.08977,-4.33681e-19,0.00412694,0.0041658,-7.87609e-05,0.00011762,3.88592e-05,0.00421372,11,314,0,3,0
2008-03-14,311,44,13,18,Banks,0.493472,0.41416,44.6296,3.09581,-1.0842e-19,-0.022377,-0.0223644,2.54919e-05,-1.28868e-05,1.26051e-05,-0.0223401,11,314,0,3,0
2008-03-17,311,44,13,18,Banks,0.320413,0.268492,44.5727,3.09088,-4.33681e-19,-0.00690189,-0.00700865,0.000135054,-0.000241813,-0.000106758,-0.007124,11,314,0,3,0
2008-03-18,311,44,13,18,Banks,0.594707,0.521781,44.761,3.08768,1.0842e-19,0.0440082,0.0439959,-5.88415e-05,4.64805e-05,-1.23609e-05,0.0440355,11,314,0,3,0
2008-03-19,311,44,13,18,Banks,0.526036,0.460334,44.9937,3.11406,-4.33681e-19,-0.022557,-0.0224209,8.48648e-05,5.12295e-05,0.000136094,-0.0223616,11,314,0,3,0
2008-03-20,311,44,13,18,Banks,0.68677,0.558466,45.1135,3.13785,8.67362e-19,0.0289895,0.0291535,1.53302e-05,0.000148611,0.000163941,0.0290973,11,314,0,3,0
2008-03-24,311,44,13,18,Banks,0.460263,0.465668,45.1538,3.10656,1.0842e-19,0.0151765,0.0153814,-0.000106021,0.000310928,0.000204907,0.0153942,11,314,0,3,0
2008-03-25,311,44,13,18,Banks,0.285603,0.242206,45.0243,3.14821,-1.0842e-19,0.00149155,0.00140866,-3.98095e-05,-4.30771e-05,-8.28865e-05,0.00155377,11,314,0,3,0
2008-03-26,311,44,13,18,Banks,0.622509,0.518996,44.5912,3.13032,4.33681e-19,-0.0112605,-0.0114608,-5.40254e-05,-0.000146259,-0.000200284,-0.0114574,11,314,0,3,0
2008-03-27,311,44,13,18,Banks,0.398714,0.340591,44.442,3.10076,1.6263e-19,-0.0113073,-0.0111253,5.27739e-05,0.000129174,0.000181947,-0.0110466,11,314,0,3,0
2008-03-28,311,44,13,18,Banks,0.426753,0.378386,44.5405,3.12035,1.0842e-19,-0.00903877,-0.00921692,2.77751e-05,-0.000205924,-0.000178149,-0.00918248,11,314,0,3,0
2008-03-31,311,44,13,18,Banks,0.178034,0.201639,44.4068,3.13912,-1.0842e-19,0.00718709,0.00724822,2.42039e-05,3.69289e-05,6.11328e-05,0.00730498,11,314,0,3,0
2008-04-01,311,44,13,18,Banks,0.75255,0.653514,44.2396,3.14581,4.33681e-19,0.0401926,0.0404984,-7.93669e-05,0.000385112,0.000305745,0.0404032,11,314,0,3,0
2008-04-02,311,44,13,18,Banks,0.311777,0.238904,44.4435,3.16402,0,-0.00208877,-0.00190936,-1.85785e-05,0.00019799,0.000179411,-0.00187009,11,314,0,3,0
2008-04-03,311,44,13,18,Banks,0.289079,0.283037,44.2764,3.16137,-2.71051e-19,0.00150076,0.00152789,-4.42194e-05,7.13505e-05,2.71312e-05,0.00158919,11,314,0,3,0
2008-04-04,311,44,13,18,Banks,0.454998,0.405758,44.3616,3.21999,0,-0.00114207,-0.00106724,-4.152e-05,0.000116348,7.48281e-05,-0.00091643,11,314,0,3,0
2008-04-07,311,44,13,18,Banks,0.218941,0.194186,44.1329,3.19494,-1.6263e-19,0.00223845,0.00223402,-1.61932e-05,1.17694e-05,-4.42381e-06,0.00219143,11,314,0,3,0
2008-04-08,311,44,13,18,Banks,0.467352,0.436406,44.4408,3.24948,1.0842e-19,-0.0063088,-0.00629415,-4.90993e-05,6.37587e-05,1.46594e-05,-0.00620924,11,314,0,3,0
2008-04-09,311,44,13,18,Banks,0.484718,0.447404,44.2293,3.25554,-3.25261e-19,-0.00810072,-0.00790909,3.86896e-05,0.000152945,0.000191635,-0.00791967,11,314,0,3,0
2008-04-10,311,44,13,18,Banks,0.312582,0.294831,44.3046,3.32085,1.0842e-19,0.00397271,0.00417802,-2.52529e-05,0.000230558,0.000205305,0.00414943,11,314,0,3,0
2008-04-11,311,44,13,18,Banks,0.627913,0.409355,44.2596,3.27438,2.1684e-19,-0.021383,-0.0214279,5.2422e-05,-9.73231e-05,-4.49011e-05,-0.021348,11,314,0,3,0
2008-04-14,311,44,13,18,Banks,0.605507,0.526632,43.9584,3.27536,4.33681e-19,-0.00569237,-0.0056218,-3.08313e-05,0.000101402,7.0571e-05,-0.00557427,11,314,0,3,0
2008-04-15,311,44,13,18,Banks,0.176766,0.182748,43.752,3.22415,2.1684e-19,0.00611401,0.00614545,-1.05939e-05,4.20309e-05,3.1437e-05,0.00622698,11,314,0,3,0
2008-04-16,311,44,13,18,Banks,0.510155,0.447001,43.521,3.23343,-5.42101e-20,0.0234668,0.023314,2.00361e-05,-0.00017286,-0.000152824,0.0233412,11,314,0,3,0
2008-04-17,311,44,13,18,Banks,0.39838,0.336925,43.5185,3.31347,0,0.00157172,0.00161096,-1.31252e-05,5.23696e-05,3.92444e-05,0.00153293,11,314,0,3,0
2008-04-18,311,44,13,18,Banks,0.272014,0.215073,43.0756,3.27185,-2.1684e-19,0.0170417,0.017023,-1.48066e-06,-1.72389e-05,-1.87196e-05,0.0169007,11,314,0,3,0
2008-04-21,311,44,13,18,Banks,0.380589,0.337257,42.9956,3.27725,0,-0.00247727,-0.00227145,-8.06793e-05,0.000286503,0.000205823,-0.00214737,11,314,0,3,0
2008-04-22,311,44,13,18,Banks,0.278273,0.203879,43.156,3.22226,-1.0842e-19,-0.00831251,-0.00814473,8.59137e-05,8.18711e-05,0.000167785,-0.00800513,11,314,0,3,0
2008-04-23,311,44,13,18,Banks,0.305966,0.253639,43.3307,3.22211,2.1684e-19,0.00162302,0.00193175,-5.38006e-05,0.000362528,0.000308727,0.00184899,11,314,0,3,0
2008-04-24,311,44,13,18,Banks,0.546221,0.511821,43.2298,3.21221,-4.33681e-19,0.0100259,0.00989979,6.44775e-05,-0.000190567,-0.00012609,0.00992692,11,314,0,3,0
2008-04-25,311,44,13,18,Banks,0.414431,0.24778,42.617,3.22806,-2.1684e-19,0.00724624,0.00703109,-7.89537e-05,-0.000136198,-0.000215151,0.00698804,11,314,0,3,0
2008-04-28,311,44,13,18,Banks,0.179531,0.149861,42.5391,3.23582,-8.13152e-20,-0.00143665,-0.00138719,-1.57181e-05,6.51742e-05,4.94562e-05,-0.00133746,11,314,0,3,0
2008-04-29,311,44,13,18,Banks,0.320196,0.294635,42.5266,3.25111,2.1684e-19,-0.00414839,-0.00420057,6.32962e-05,-0.00011548,-5.21834e-05,-0.00387286,11,314,0,3,0
2008-04-30,311,44,13,18,Banks,0.319518,0.28218,42.6395,3.23234,-2.1684e-19,-0.00555375,-0.00571319,-2.23375e-05,-0.000137097,-0.000159434,-0.00557835,11,314,0,3,0
2008-05-01,311,44,13,18,Banks,0.618102,0.499784,42.463,3.19007,2.1684e-19,0.0195847,0.0191467,2.38904e-05,-0.000461913,-0.000438023,0.0189949,11,314,0,3,0
2008-05-02,311,44,13,18,Banks,0.274854,0.243168,42.5828,3.17666,-2.1684e-19,0.00309945,0.0031418,-2.46299e-05,6.69853e-05,4.23553e-05,0.00311233,11,314,0,3,0
2008-05-05,311,44,13,18,Banks,0.475058,0.382724,42.6553,3.1461,3.25261e-19,-0.00583328,-0.00604163,-7.63084e-05,-0.000132042,-0.00020835,-0.0060057,11,314,0,3,0
2008-05-06,311,44,13,18,Banks,0.30419,0.234878,42.4388,3.13711,-1.0842e-19,0.00587721,0.00574681,-4.69906e-05,-8.34106e-05,-0.000130401,0.00582468,11,314,0,3,0
2008-05-07,311,44,13,18,Banks,0.501983,0.388417,42.6123,3.10754,0,-0.0200652,-0.0199907,1.70956e-05,5.74191e-05,7.45147e-05,-0.0199457,11,314,0,3,0
2008-05-08,311,44,13,18,Banks,0.522597,0.448315,42.433,3.09449,-3.25261e-19,0.00189506,0.00201304,-3.52632e-05,0.000153236,0.000117973,0.00204683,11,314,0,3,0
